method,file_size,time
fastread,2048,105362
fastread,2048,105250
fastread,2048,105878
fastread,2048,147276
fastread,2048,235206
fastread,2048,105126
fastread,2048,106890
fastread,2048,105001
fastread,2048,106723
fastread,2048,105639
fastread,2048,105723
fastread,2048,104215
fastread,2048,107363
fastread,2048,104822
fastread,2048,132500
fastread,2048,105668
fastread,2048,104329
fastread,2048,106611
fastread,2048,105588
fastread,2048,132463
fastread,2048,106359
fastread,2048,104539
fastread,2048,107299
fastread,2048,132556
fastread,2048,106278
fastread,2048,104306
fastread,2048,147790
fastread,2048,234238
fastread,2048,104557
fastread,2048,105125
fastread,2048,105078
fastread,2048,105264
fastread,2048,105454
fastread,2048,105290
fastread,2048,106194
fastread,2048,105725
fastread,2048,105023
fastread,2048,104952
fastread,2048,106292
fastread,2048,104963
fastread,2048,103902
fastread,2048,105575
fastread,2048,106937
fastread,2048,104264
fastread,2048,106078
fastread,2048,105787
fastread,2048,105758
fastread,2048,110551
fastread,2048,129101
fastread,2048,105337
fastread,2048,149915
fastread,2048,233335
fastread,2048,104320
fastread,2048,150622
fastread,2048,211686
fastread,2048,227291
fastread,2048,109156
fastread,2048,105248
fastread,2048,105351
fastread,2048,105450
fastread,2048,104792
fastread,2048,104883
fastread,2048,106190
fastread,2048,166775
fastread,2048,223633
fastread,2048,104672
fastread,2048,105561
fastread,2048,104118
fastread,2048,106119
fastread,2048,105923
fastread,2048,103763
fastread,2048,105841
fastread,2048,105269
fastread,2048,104010
fastread,2048,104976
fastread,2048,104413
fastread,2048,106431
fastread,2048,104036
fastread,2048,131836
fastread,2048,264870
fastread,2048,287586
fastread,2048,273375
fastread,2048,206839
fastread,2048,131360
fastread,2048,106360
fastread,2048,106763
fastread,2048,104935
fastread,2048,105068
fastread,2048,104967
fastread,2048,106651
fastread,2048,106072
fastread,2048,104347
fastread,2048,106763
fastread,2048,104445
fastread,2048,106628
fastread,2048,121023
fastread,2048,146444
fastread,2048,105667
fastread,2048,112851
fastread,2048,126860
fastread,2048,104550
fastread,2048,106777
fastread,2048,106353
fastread,2048,105955
fastread,2048,104329
fastread,2048,106153
fastread,2048,105662
fastread,2048,106017
fastread,2048,105937
fastread,2048,107737
fastread,2048,106086
fastread,2048,105007
fastread,2048,106847
fastread,2048,106016
fastread,2048,104114
fastread,2048,106348
fastread,2048,105919
fastread,2048,105708
fastread,2048,105310
fastread,2048,105598
fastread,2048,106185
fastread,2048,106486
fastread,2048,105219
fastread,2048,146878
fastread,2048,207481
fastread,2048,106011
fastread,2048,106527
fastread,2048,105467
fastread,2048,105744
fastread,2048,106088
fastread,2048,146288
fastread,2048,236359
fastread,2048,144687
fastread,2048,147299
fastread,2048,138772
fastread,2048,126071
fastread,2048,132894
fastread,2048,133308
fastread,2048,132551
fastread,2048,132946
fastread,2048,132121
fastread,2048,132777
fastread,2048,133541
fastread,2048,131611
fastread,2048,133015
fastread,2048,134069
fastread,2048,132020
fastread,2048,132700
fastread,2048,132453
fastread,2048,131153
fastread,2048,132439
fastread,2048,135383
fastread,2048,144617
fastread,2048,106578
fastread,2048,105327
fastread,2048,106432
fastread,2048,104922
fastread,2048,105846
fastread,2048,106192
fastread,2048,106407
fastread,2048,106013
fastread,2048,105498
fastread,2048,105520
fastread,2048,105339
fastread,2048,107001
fastread,2048,104544
fastread,2048,106395
fastread,2048,106137
fastread,2048,105822
fastread,2048,105526
fastread,2048,104871
fastread,2048,148431
fastread,2048,248629
fastread,2048,131682
fastread,2048,147308
fastread,2048,231828
fastread,2048,104862
fastread,2048,104565
fastread,2048,107347
fastread,2048,104419
fastread,2048,153022
fastread,2048,219781
fastread,2048,105600
fastread,2048,105331
fastread,2048,106346
fastread,2048,104166
fastread,2048,105995
fastread,2048,104564
fastread,2048,105831
fastread,2048,122702
fastread,2048,249403
fastread,2048,105820
fastread,2048,105143
fastread,2048,105722
fastread,2048,104918
fastread,2048,148270
fastread,2048,234020
fastread,2048,106083
fastread,2048,104636
fastread,2048,105928
fastread,2048,104998
fastread,2048,107090
fastread,2048,105260
fastread,2048,105518
fastread,2048,106804
fastread,2048,105339
fastread,2048,106046
fastread,2048,106344
fastread,2048,105062
fastread,2048,104664
fastread,2048,105959
fastread,2048,134019
fastread,2048,106043
fastread,2048,105069
fastread,2048,106206
fastread,2048,106098
fastread,2048,105481
fastread,2048,105735
fastread,2048,105649
fastread,2048,147906
fastread,2048,234470
fastread,2048,105624
fastread,2048,104860
fastread,2048,184064
fastread,2048,261661
fastread,2048,278563
fastread,2048,224726
fastread,2048,203720
fastread,2048,133070
fastread,2048,124067
fastread,2048,132749
fastread,2048,132054
fastread,2048,254384
fastread,2048,147742
fastread,2048,131580
fastread,2048,133741
fastread,2048,146099
fastread,2048,134279
fastread,2048,131320
fastread,2048,131571
fastread,2048,133916
fastread,2048,132298
fastread,2048,132676
fastread,2048,132775
fastread,2048,133456
fastread,2048,132173
fastread,2048,133566
fastread,2048,131459
fastread,2048,133388
fastread,2048,132136
fastread,2048,132635
fastread,2048,132308
fastread,2048,133437
fastread,2048,131637
fastread,2048,132615
fastread,2048,172219
fastread,2048,235625
fastread,2048,133304
fastread,2048,133494
fastread,2048,131411
fastread,2048,134414
fastread,2048,133379
fastread,2048,133755
fastread,2048,131862
fastread,2048,133777
fastread,2048,132955
fastread,2048,133009
fastread,2048,134163
fastread,2048,131601
fastread,2048,132416
fastread,2048,132214
fastread,2048,134078
fastread,2048,132607
fastread,2048,142395
fastread,2048,276012
fastread,2048,222230
fastread,2048,131777
fastread,2048,130971
fastread,2048,133664
fastread,2048,132235
fastread,2048,131498
fastread,2048,132136
fastread,2048,131521
fastread,2048,132190
fastread,2048,131944
fastread,2048,132343
fastread,2048,132182
fastread,2048,132148
fastread,2048,131122
fastread,2048,130412
fastread,2048,132519
fastread,2048,142385
fastread,2048,270614
fastread,2048,225330
fastread,2048,131325
fastread,2048,132242
fastread,2048,132064
fastread,2048,132410
fastread,2048,131730
fastread,2048,132729
fastread,2048,131367
fastread,2048,133057
fastread,2048,130977
fastread,2048,132013
fastread,2048,132809
fastread,2048,132014
fastread,2048,131911
fastread,2048,133363
fastread,2048,133232
fastread,2048,132581
fastread,2048,132316
fastread,2048,132915
fastread,2048,169727
fastread,2048,234617
fastread,2048,131954
fastread,2048,134490
fastread,2048,131773
fastread,2048,132046
fastread,2048,134219
fastread,2048,132803
fastread,2048,132747
fastread,2048,132399
fastread,2048,132231
fastread,2048,131568
fastread,2048,132273
fastread,2048,131741
fastread,2048,132103
fastread,2048,131914
fastread,2048,133413
fastread,2048,130889
fastread,2048,131691
fastread,2048,132413
fastread,2048,170381
fastread,2048,236825
fastread,2048,131789
fastread,2048,132245
fastread,2048,134306
fastread,2048,131566
fastread,2048,133030
fastread,2048,132044
fastread,2048,132948
fastread,2048,132793
fastread,2048,131740
fastread,2048,133561
fastread,2048,131298
fastread,2048,132392
fastread,2048,133198
fastread,2048,131969
fastread,2048,133082
fastread,2048,132174
fastread,2048,133665
fastread,2048,131844
fastread,2048,171832
fastread,2048,233998
fastread,2048,133052
fastread,2048,132446
fastread,2048,131347
fastread,2048,132953
fastread,2048,132279
fastread,2048,132217
fastread,2048,131867
fastread,2048,132632
fastread,2048,149797
fastread,2048,114776
fastread,2048,132184
fastread,2048,133879
fastread,2048,132045
fastread,2048,132394
fastread,2048,132668
fastread,2048,134952
fastread,2048,128714
fastread,2048,132442
fastread,2048,133467
fastread,2048,131413
fastread,2048,131427
fastread,2048,133696
fastread,2048,131275
fastread,2048,134301
fastread,2048,132206
fastread,2048,133052
fastread,2048,131839
fastread,2048,213774
fastread,2048,106860
fastread,2048,106199
fastread,2048,106636
fastread,2048,105351
fastread,2048,131598
fastread,2048,106566
fastread,2048,106298
fastread,2048,131998
fastread,2048,105368
fastread,2048,106226
fastread,2048,106389
fastread,2048,107069
fastread,2048,105682
fastread,2048,105459
fastread,2048,105529
fastread,2048,105768
fastread,2048,104633
fastread,2048,106834
fastread,2048,106306
fastread,2048,105395
fastread,2048,104834
fastread,2048,106181
fastread,2048,147752
fastread,2048,233903
fastread,2048,106325
fastread,2048,105419
fastread,2048,106170
fastread,2048,105071
fastread,2048,106300
fastread,2048,104280
fastread,2048,106027
fastread,2048,105330
fastread,2048,106530
fastread,2048,105530
fastread,2048,104838
fastread,2048,105815
fastread,2048,105309
fastread,2048,105824
fastread,2048,105051
fastread,2048,106530
fastread,2048,106068
fastread,2048,106830
fastread,2048,105576
fastread,2048,105831
fastread,2048,105200
fastread,2048,106336
fastread,2048,147457
fastread,2048,232389
fastread,2048,107391
fastread,2048,105478
fastread,2048,104646
fastread,2048,105753
fastread,2048,168269
fastread,2048,218964
fastread,2048,105994
fastread,2048,105103
fastread,2048,106706
fastread,2048,106416
fastread,2048,105690
fastread,2048,106061
fastread,2048,106033
fastread,2048,106108
fastread,2048,106159
fastread,2048,123375
fastread,2048,259252
fastread,2048,232715
fastread,2048,106807
fastread,2048,104473
fastread,2048,106490
fastread,2048,107598
fastread,2048,105465
fastread,2048,106734
fastread,2048,104308
fastread,2048,106051
fastread,2048,133125
fastread,2048,106408
fastread,2048,105859
fastread,2048,104991
fastread,2048,106047
fastread,2048,105233
fastread,2048,106203
fastread,2048,105711
fastread,2048,105936
fastread,2048,107582
fastread,2048,104742
fastread,2048,148705
fastread,2048,206496
fastread,2048,106625
fastread,2048,106807
fastread,2048,105554
fastread,2048,135963
fastread,2048,104716
fastread,2048,106528
fastread,2048,104864
fastread,2048,105851
fastread,2048,105262
fastread,2048,106354
fastread,2048,106053
fastread,2048,105931
fastread,2048,105818
fastread,2048,106642
fastread,2048,104902
fastread,2048,105810
fastread,2048,145812
fastread,2048,248155
fastread,2048,118604
fastread,2048,106051
fastread,2048,105240
fastread,2048,106126
fastread,2048,105977
fastread,2048,105712
fastread,2048,105951
fastread,2048,144141
fastread,2048,259604
fastread,2048,267721
fastread,2048,262390
fastread,2048,247619
fastread,2048,306256
fastread,2048,255573
fastread,2048,270964
fastread,2048,273819
fastread,2048,290098
fastread,2048,252679
fastread,2048,338461
fastread,2048,276073
fastread,2048,268823
fastread,2048,259710
fastread,2048,276912
fastread,2048,315277
fastread,2048,292798
fastread,2048,310803
fastread,2048,318941
fastread,2048,316108
fastread,2048,348610
fastread,2048,316552
fastread,2048,319916
fastread,2048,318009
fastread,2048,317580
fastread,2048,320893
fastread,2048,320047
fastread,2048,316475
fastread,2048,318458
fastread,2048,290950
fastread,2048,349872
fastread,2048,281899
fastread,2048,320068
fastread,2048,321974
fastread,2048,314820
fastread,2048,306132
fastread,2048,304570
fastread,2048,319181
fastread,2048,319111
fastread,2048,349726
fastread,2048,306850
fastread,2048,321553
fastread,2048,314792
fastread,2048,318789
fastread,2048,319034
fastread,2048,317022
fastread,2048,252490
fastread,2048,223418
fastread,2048,337277
fastread,2048,320454
fastread,2048,327098
fastread,2048,307855
fastread,2048,301356
fastread,2048,349298
fastread,2048,366361
fastread,2048,319323
fastread,2048,317540
fastread,2048,320852
fastread,2048,319243
fastread,2048,317381
fastread,2048,317734
fastread,2048,345896
fastread,2048,381743
fastread,2048,301005
fastread,2048,319463
fastread,2048,319897
fastread,2048,306090
fastread,2048,181781
fastread,2048,187134
fastread,2048,171128
fastread,2048,175980
fastread,2048,189176
fastread,2048,188265
fastread,2048,209165
fastread,2048,285750
fastread,2048,292452
fastread,2048,192067
fastread,2048,190839
fastread,2048,186470
fastread,2048,188637
fastread,2048,188633
fastread,2048,191558
fastread,2048,189896
fastread,2048,187503
fastread,2048,187241
fastread,2048,189504
fastread,2048,190272
fastread,2048,207379
fastread,2048,264507
fastread,2048,173962
fastread,2048,193436
fastread,2048,188226
fastread,2048,190590
fastread,2048,187214
fastread,2048,187107
fastread,2048,189934
fastread,2048,188209
fastread,2048,189788
fastread,2048,187741
fastread,2048,154026
fastread,2048,131049
fastread,2048,132023
fastread,2048,131923
fastread,2048,181027
fastread,2048,253278
fastread,2048,139431
fastread,2048,154249
fastread,2048,190581
fastread,2048,231332
fastread,2048,140492
fastread,2048,130721
fastread,2048,129076
fastread,2048,224792
fastread,2048,133433
fastread,2048,131993
fastread,2048,132727
fastread,2048,175159
fastread,2048,217899
fastread,2048,127946
fastread,2048,133793
fastread,2048,133917
fastread,2048,132709
fastread,2048,131826
fastread,2048,133905
fastread,2048,131924
fastread,2048,106597
fastread,2048,135824
fastread,2048,173394
fastread,2048,206243
fastread,2048,133289
fastread,2048,132505
fastread,2048,132806
fastread,2048,133378
fastread,2048,134346
fastread,2048,131601
fastread,2048,105352
fastread,2048,106422
fastread,2048,105658
fastread,2048,128059
fastread,2048,132892
fastread,2048,132632
fastread,2048,104952
fastread,2048,133759
fastread,2048,132767
fastread,2048,106343
fastread,2048,132819
fastread,2048,131957
fastread,2048,105257
fastread,2048,148412
fastread,2048,232252
fastread,2048,105329
fastread,2048,134921
fastread,2048,105153
fastread,2048,105048
fastread,2048,133610
fastread,2048,105854
fastread,2048,266636
fastread,2048,132117
fastread,2048,229450
fastread,2048,133158
fastread,2048,106981
fastread,2048,105844
fastread,2048,132777
fastread,2048,106763
fastread,2048,106224
fastread,2048,106556
fastread,2048,105187
fastread,2048,134029
fastread,2048,174816
fastread,2048,233633
fastread,2048,105568
fastread,2048,133432
fastread,2048,133472
fastread,2048,105094
fastread,2048,133594
fastread,2048,107241
fastread,2048,105182
fastread,2048,105126
fastread,2048,105413
fastread,2048,104630
fastread,2048,106075
fastread,2048,132658
fastread,2048,104953
fastread,2048,105732
fastread,2048,105501
fastread,2048,105315
fastread,2048,134131
fastread,2048,133133
fastread,2048,104951
fastread,2048,133205
fastread,2048,173980
fastread,2048,234210
fastread,2048,104086
fastread,2048,106279
fastread,2048,106040
fastread,2048,106594
fastread,2048,105803
fastread,2048,106790
fastread,2048,106598
fastread,2048,104528
fastread,2048,105093
fastread,2048,106612
fastread,2048,105912
fastread,2048,106380
fastread,2048,106001
fastread,2048,106366
fastread,2048,107350
fastread,2048,106592
fastread,2048,106693
fastread,2048,105698
fastread,2048,104801
fastread,2048,106161
fastread,2048,106916
fastread,2048,106044
fastread,2048,148503
fastread,2048,234490
fastread,2048,106010
fastread,2048,106335
fastread,2048,105958
fastread,2048,104921
fastread,2048,106470
fastread,2048,106277
fastread,2048,106148
fastread,2048,106619
fastread,2048,105233
fastread,2048,104672
fastread,2048,106310
fastread,2048,104848
fastread,2048,104933
fastread,2048,106941
fastread,2048,105756
fastread,2048,106371
fastread,2048,104973
fastread,2048,105534
fastread,2048,105773
fastread,2048,104831
fastread,2048,105259
fastread,2048,106473
fastread,2048,153056
fastread,2048,246527
fastread,2048,130117
fastread,2048,283041
fastread,2048,222775
fastread,2048,104332
fastread,2048,104921
fastread,2048,105687
fastread,2048,105384
fastread,2048,105386
fastread,2048,154904
fastread,2048,260279
fastread,2048,210655
fastread,2048,104877
fastread,2048,104297
fastread,2048,107486
fastread,2048,104214
fastread,2048,107423
fastread,2048,104241
fastread,2048,107264
fastread,2048,105980
fastread,2048,104688
fastread,2048,148409
fastread,2048,273526
fastread,2048,220360
fastread,2048,106160
fastread,2048,104976
fastread,2048,106356
fastread,2048,105052
fastread,2048,104771
fastread,2048,106431
fastread,2048,132596
fastread,2048,105732
fastread,2048,133222
fastread,2048,132513
fastread,2048,105232
fastread,2048,107851
fastread,2048,106344
fastread,2048,105191
fastread,2048,104427
fastread,2048,105711
fastread,2048,106881
fastread,2048,105419
fastread,2048,105617
fastread,2048,107503
fastread,2048,104934
fastread,2048,147801
fastread,2048,234523
fastread,2048,105551
fastread,2048,105480
fastread,2048,105519
fastread,2048,107718
fastread,2048,105011
fastread,2048,105752
fastread,2048,106596
fastread,2048,105691
fastread,2048,104939
fastread,2048,105870
fastread,2048,106146
fastread,2048,145623
fastread,2048,246166
fastread,2048,106855
fastread,2048,104944
fastread,2048,104632
fastread,2048,106629
fastread,2048,106460
fastread,2048,105801
fastread,2048,105107
fastread,2048,105807
fastread,2048,106464
fastread,2048,105783
fastread,2048,105761
fastread,2048,106435
fastread,2048,105939
fastread,2048,105771
fastread,2048,105030
fastread,2048,105705
fastread,2048,127086
fastread,2048,105593
fastread,2048,124700
fastread,2048,301867
fastread,2048,270757
fastread,2048,230001
fastread,2048,105707
fastread,2048,126894
fastread,2048,211414
fastread,2048,106276
fastread,2048,105942
fastread,2048,105682
fastread,2048,106865
fastread,2048,104480
fastread,2048,106768
fastread,2048,105994
fastread,2048,107551
fastread,2048,105868
fastread,2048,104921
fastread,2048,105336
fastread,2048,106012
fastread,2048,106166
fastread,2048,110743
fastread,2048,129480
fastread,2048,106490
fastread,2048,105943
fastread,2048,105614
fastread,2048,106317
fastread,2048,104138
fastread,2048,105993
fastread,2048,159770
fastread,2048,344849
fastread,2048,244546
fastread,2048,271113
fastread,2048,258874
fastread,2048,208570
fastread,2048,104893
fastread,2048,104544
fastread,2048,106786
fastread,2048,104137
fastread,2048,106221
fastread,2048,105197
fastread,2048,106244
fastread,2048,106247
fastread,2048,107087
fastread,2048,104674
fastread,2048,106346
fastread,2048,106270
fastread,2048,105163
fastread,2048,106024
fastread,2048,105372
fastread,2048,105587
fastread,2048,105791
fastread,2048,106615
fastread,2048,106787
fastread,2048,147385
fastread,2048,233813
fastread,2048,105605
fastread,2048,104254
fastread,2048,105802
fastread,2048,107020
fastread,2048,104709
fastread,2048,106217
fastread,2048,105237
fastread,2048,105391
fastread,2048,104995
fastread,2048,106685
fastread,2048,106885
fastread,2048,104744
fastread,2048,106259
fastread,2048,105669
fastread,2048,106476
fastread,2048,105114
fastread,2048,106114
fastread,2048,105817
fastread,2048,123260
fastread,2048,145925
fastread,2048,105470
fastread,2048,148496
fastread,2048,265947
fastread,2048,316327
fastread,2048,282447
fastread,2048,124917
fastread,2048,131971
fastread,2048,133395
fastread,2048,160697
fastread,2048,251686
fastread,2048,130187
fastread,2048,105534
fastread,2048,132676
fastread,2048,132683
fastread,2048,106332
fastread,2048,132105
fastread,2048,106023
fastread,2048,133329
fastread,2048,105966
fastread,2048,172896
fastread,2048,235092
fastread,2048,105636
fastread,2048,105171
fastread,2048,105959
fastread,2048,105785
fastread,2048,105184
fastread,2048,105327
fastread,2048,105530
fastread,2048,105136
fastread,2048,106182
fastread,2048,133369
fastread,2048,133728
fastread,2048,105682
fastread,2048,106294
fastread,2048,133336
fastread,2048,132657
fastread,2048,135593
fastread,2048,233368
fastread,2048,132307
fastread,2048,106741
fastread,2048,173058
fastread,2048,235372
fastread,2048,132761
fastread,2048,132468
fastread,2048,108614
fastread,2048,132652
fastread,2048,106611
fastread,2048,106383
fastread,2048,131235
fastread,2048,106575
fastread,2048,104945
fastread,2048,106359
fastread,2048,105498
fastread,2048,128374
fastread,2048,106052
fastread,2048,107471
fastread,2048,106082
fastread,2048,105824
fastread,2048,133343
fastread,2048,105162
fastread,2048,105238
fastread,2048,105141
fastread,2048,147847
fastread,2048,264508
fastread,2048,227227
fastread,2048,105296
fastread,2048,105978
fastread,2048,104837
fastread,2048,105745
fastread,2048,104856
fastread,2048,130443
fastread,2048,104913
fastread,2048,105912
fastread,2048,105874
fastread,2048,104410
fastread,2048,106707
fastread,2048,135938
fastread,2048,229665
fastread,2048,106645
fastread,2048,106317
fastread,2048,106516
fastread,2048,106183
fastread,2048,107957
fastread,2048,104737
fastread,2048,107661
fastread,2048,148079
fastread,2048,231948
fastread,2048,106302
fastread,2048,109265
fastread,2048,106282
fastread,2048,106731
fastread,2048,104585
fastread,2048,107244
fastread,2048,105241
fastread,2048,104526
fastread,2048,106848
fastread,2048,106103
fastread,2048,106847
fastread,2048,106054
fastread,2048,105642
fastread,2048,105741
fastread,2048,105517
fastread,2048,104680
fastread,2048,105829
fastread,2048,105877
fastread,2048,105098
fastread,2048,105751
fastread,2048,106847
fastread,2048,105297
fastread,2048,148398
fastread,2048,232612
fastread,2048,105243
fastread,2048,106071
fastread,2048,106498
fastread,2048,104654
fastread,2048,106024
fastread,2048,107249
fastread,2048,104141
fastread,2048,106716
fastread,2048,106168
fastread,2048,108151
fastread,2048,166453
fastread,2048,232935
fastread,2048,127980
fastread,2048,106310
fastread,2048,106256
fastread,2048,105685
fastread,2048,105451
fastread,2048,106397
fastread,2048,105343
fastread,2048,105501
fastread,2048,106704
fastread,2048,162333
fastread,2048,230085
fastread,2048,104545
fastread,2048,105883
fastread,2048,106902
fastread,2048,106154
fastread,2048,105153
fastread,2048,106092
fastread,2048,105565
fastread,2048,104975
fastread,2048,106160
fastread,2048,217502
fastread,2048,105352
fastread,2048,104827
fastread,2048,106472
fastread,2048,105517
fastread,2048,106509
fastread,2048,106601
fastread,2048,105975
fastread,2048,105237
fastread,2048,107219
fastread,2048,105927
fastread,2048,105181
fastread,2048,149957
fastread,2048,232816
fastread,2048,105359
fastread,2048,106646
fastread,2048,162818
fastread,2048,217652
fastread,2048,104683
fastread,2048,106835
fastread,2048,105906
fastread,2048,105162
fastread,2048,106725
fastread,2048,106369
fastread,2048,106352
fastread,2048,135218
fastread,2048,104600
fastread,2048,105334
fastread,2048,105861
fastread,2048,105614
fastread,2048,106026
fastread,2048,137649
fastread,2048,289927
fastread,2048,289374
fastread,2048,228846
fastread,2048,123644
fastread,2048,104889
fastread,2048,105051
fastread,2048,105650
fastread,2048,105102
fastread,2048,106067
fastread,2048,105784
fastread,2048,105251
fastread,2048,106006
fastread,2048,135345
fastread,2048,104876
fastread,2048,109608
fastread,2048,130886
fastread,2048,105941
fastread,2048,105341
fastread,2048,106125
fastread,2048,106222
fastread,2048,106926
fastread,2048,105342
fastread,2048,106223
fastread,2048,149783
fastread,2048,233006
fastread,2048,105817
fastread,2048,107438
fastread,2048,105262
fastread,2048,107072
fastread,2048,107232
fastread,2048,105483
fastread,2048,106128
fastread,2048,106477
fastread,2048,107068
fastread,2048,106037
fastread,2048,107042
fastread,2048,105266
fastread,2048,106229
fastread,2048,104149
fastread,2048,106979
fastread,2048,106445
fastread,2048,106508
fastread,2048,106438
fastread,2048,106217
fastread,2048,104146
fastread,2048,159273
fastread,2048,233894
fastread,2048,105972
fastread,2048,105145
fastread,2048,106700
fastread,2048,105838
fastread,2048,104003
fastread,2048,106321
fastread,2048,105743
fastread,2048,105830
fastread,2048,105354
fastread,2048,105466
fastread,2048,106345
fastread,2048,106607
fastread,2048,105382
fastread,2048,105950
fastread,2048,105845
fastread,2048,105105
fastread,2048,106101
fastread,2048,105122
fastread,2048,108107
fastread,2048,105413
fastread,2048,159928
fastread,2048,253985
fastread,2048,211205
fastread,2048,106043
fastread,2048,108268
fastread,2048,106257
fastread,2048,106672
fastread,2048,105432
fastread,2048,105440
fastread,2048,105986
fastread,2048,105120
fastread,2048,107012
fastread,2048,105648
fastread,2048,106026
fastread,2048,106875
fastread,2048,105051
fastread,2048,105106
fastread,2048,107340
fastread,2048,105899
fastread,2048,108081
fastread,2048,105237
fastread,2048,106086
fastread,2048,147642
fastread,2048,233870
fastread,2048,105818
fastread,2048,106407
fastread,2048,133662
fastread,2048,227166
fastread,2048,131815
fastread,2048,105782
fastread,2048,107933
fastread,2048,106592
fastread,2048,105703
fastread,2048,106111
fastread,2048,106018
fastread,2048,106397
fastread,2048,105997
fastread,2048,104670
fastread,2048,106860
fastread,2048,106351
fastread,2048,106057
fastread,2048,156334
fastread,2048,268992
fastread,2048,233890
fastread,2048,106436
fastread,2048,135041
fastread,2048,104504
fastread,2048,105992
fastread,2048,105784
fastread,2048,104664
fastread,2048,106155
fastread,2048,106595
fastread,2048,105130
fastread,2048,106905
fastread,2048,106034
fastread,2048,122543
fastread,2048,212793
fastread,2048,106597
fastread,2048,105444
fastread,2048,105299
fastread,2048,106437
fastread,2048,150654
fastread,2048,286643
fastread,2048,282392
fastread,2048,212410
fastread,2048,105226
fastread,2048,106067
fastread,2048,105567
fastread,2048,105579
fastread,2048,106284
fastread,2048,105082
fastread,2048,149480
fastread,2048,229440
fastread,2048,152016
fastread,2048,228284
fastread,2048,151183
fastread,2048,222952
fastread,2048,133397
fastread,2048,105567
fastread,2048,105516
fastread,2048,133028
fastread,2048,106146
fastread,2048,106154
fastread,2048,132721
fastread,2048,106355
fastread,2048,133489
fastread,2048,106945
fastread,2048,166457
fastread,2048,298341
fastread,2048,223127
fastread,2048,106151
fastread,2048,106485
fastread,2048,106449
fastread,2048,106573
fastread,2048,106482
fastread,2048,106753
fastread,2048,106365
fastread,2048,106700
fastread,2048,105569
fastread,2048,106675
fastread,2048,105752
fastread,2048,107160
fastread,2048,105993
fastread,2048,105602
fastread,2048,105318
fastread,2048,106865
fastread,2048,105163
fastread,2048,106224
fastread,2048,105635
fastread,2048,107106
fastread,2048,105291
fastread,2048,148088
fastread,2048,233820
fastread,2048,106032
fastread,2048,105155
fastread,2048,105715
fastread,2048,106085
fastread,2048,106009
fastread,2048,105942
fastread,2048,106548
fastread,2048,106206
fastread,2048,106779
fastread,2048,105887
fastread,2048,105385
fastread,2048,105958
fastread,2048,104349
fastread,2048,105324
fastread,2048,125975
fastread,2048,128467
fastread,2048,106875
fastread,2048,104414
fastread,2048,105649
fastread,2048,106425
fastread,2048,105521
fastread,2048,147674
fastread,2048,232987
fastread,2048,106363
fastread,2048,106713
fastread,2048,106035
fastread,2048,105923
fastread,2048,105728
fastread,2048,106097
fastread,2048,105763
fastread,2048,105246
fastread,2048,107179
fastread,2048,105830
fastread,2048,106729
fastread,2048,106119
fastread,2048,105834
fastread,2048,105787
fastread,2048,105172
fastread,2048,106589
fastread,2048,104361
fastread,2048,106604
fastread,2048,105768
fastread,2048,107253
fastread,2048,105575
fastread,2048,106256
fastread,2048,152322
fastread,2048,261769
fastread,2048,130478
fastread,2048,106958
fastread,2048,106296
fastread,2048,105267
fastread,2048,105224
fastread,2048,158902
fastread,2048,232064
fastread,2048,236266
fastread,2048,105749
fastread,2048,105251
fastread,2048,105700
fastread,2048,105282
fastread,2048,106269
fastread,2048,105513
fastread,2048,106870
fastread,2048,110927
fastread,2048,129015
fastread,2048,105609
fastread,2048,107529
fastread,2048,134612
fastread,2048,105777
fastread,2048,106286
fastread,2048,106427
fastread,2048,106483
fastread,2048,104914
fastread,2048,106422
fastread,2048,105944
fastread,2048,149464
fastread,2048,233351
fastread,2048,106657
fastread,2048,106066
fastread,2048,106931
fastread,2048,104403
fastread,2048,105965
fastread,2048,106714
fastread,2048,104674
fastread,2048,108486
fastread,2048,104726
fastread,2048,105971
fastread,2048,106566
fastread,2048,126245
fastread,2048,253746
fastread,2048,106970
fastread,2048,106364
fastread,2048,105001
fastread,2048,110357
fastread,2048,134308
fastread,2048,107888
fastread,2048,106353
fastread,2048,148158
fastread,2048,259917
fastread,2048,255011
fastread,2048,146814
fastread,2048,105243
fastread,2048,106128
fastread,2048,106108
fastread,2048,106774
fastread,2048,106662
fastread,2048,106298
fastread,2048,105358
fastread,2048,105053
fastread,2048,107063
fastread,2048,107012
fastread,2048,106860
fastread,2048,107294
fastread,2048,106400
fastread,2048,105564
fastread,2048,106297
fastread,2048,106587
fastread,2048,106260
fastread,2048,106486
fastread,2048,106253
fastread,2048,105340
fastread,2048,107880
fastread,2048,104566
fastread,2048,105807
fastread,2048,150199
fastread,2048,232933
fastread,2048,142288
fastread,2048,246967
fastread,2048,106517
fastread,2048,106312
fastread,2048,105681
fastread,2048,105713
fastread,2048,106534
fastread,2048,105380
fastread,2048,106272
fastread,2048,106015
fastread,2048,107548
fastread,2048,105725
fastread,2048,105386
fastread,2048,105409
fastread,2048,107095
fastread,2048,105544
fastread,2048,106241
fastread,2048,104730
fastread,2048,105428
fastread,2048,106613
fastread,2048,123681
fastread,2048,238453
fastread,2048,150040
fastread,2048,230618
fastread,2048,106141
fastread,2048,105531
fastread,2048,105135
fastread,2048,105740
fastread,2048,104808
fastread,2048,106326
fastread,2048,105035
fastread,2048,105689
