method,file_size,time
fastread,1024,221324
fastread,1024,198113
fastread,1024,147225
fastread,1024,221100
fastread,1024,151870
fastread,1024,220967
fastread,1024,223509
fastread,1024,225257
fastread,1024,229969
fastread,1024,225693
fastread,1024,219566
fastread,1024,225278
fastread,1024,142945
fastread,1024,145127
fastread,1024,228854
fastread,1024,222548
fastread,1024,227543
fastread,1024,223595
fastread,1024,140432
fastread,1024,116815
fastread,1024,130430
fastread,1024,255170
fastread,1024,198003
fastread,1024,91807
fastread,1024,92052
fastread,1024,91959
fastread,1024,91120
fastread,1024,91588
fastread,1024,91256
fastread,1024,92881
fastread,1024,90714
fastread,1024,92173
fastread,1024,91210
fastread,1024,93102
fastread,1024,93308
fastread,1024,90849
fastread,1024,93080
fastread,1024,89635
fastread,1024,92936
fastread,1024,92292
fastread,1024,92909
fastread,1024,92170
fastread,1024,91644
fastread,1024,89721
fastread,1024,92112
fastread,1024,92606
fastread,1024,91745
fastread,1024,129669
fastread,1024,193329
fastread,1024,116216
fastread,1024,92265
fastread,1024,92065
fastread,1024,91926
fastread,1024,92107
fastread,1024,91218
fastread,1024,91714
fastread,1024,91535
fastread,1024,91406
fastread,1024,91704
fastread,1024,94006
fastread,1024,92081
fastread,1024,91628
fastread,1024,91560
fastread,1024,91841
fastread,1024,92553
fastread,1024,92031
fastread,1024,92163
fastread,1024,91940
fastread,1024,119828
fastread,1024,92072
fastread,1024,91513
fastread,1024,91816
fastread,1024,92515
fastread,1024,130328
fastread,1024,194643
fastread,1024,93525
fastread,1024,93455
fastread,1024,90278
fastread,1024,93505
fastread,1024,91845
fastread,1024,91769
fastread,1024,91008
fastread,1024,92733
fastread,1024,121910
fastread,1024,92284
fastread,1024,90319
fastread,1024,92328
fastread,1024,92760
fastread,1024,92686
fastread,1024,93207
fastread,1024,92170
fastread,1024,91945
fastread,1024,93062
fastread,1024,119605
fastread,1024,92010
fastread,1024,93411
fastread,1024,92513
fastread,1024,91552
fastread,1024,92715
fastread,1024,132180
fastread,1024,193827
fastread,1024,91756
fastread,1024,93642
fastread,1024,93987
fastread,1024,129333
fastread,1024,196163
fastread,1024,91193
fastread,1024,91955
fastread,1024,91439
fastread,1024,90855
fastread,1024,92009
fastread,1024,92893
fastread,1024,91730
fastread,1024,90982
fastread,1024,91598
fastread,1024,91455
fastread,1024,91684
fastread,1024,90466
fastread,1024,90814
fastread,1024,93788
fastread,1024,92681
fastread,1024,91969
fastread,1024,91822
fastread,1024,91195
fastread,1024,92000
fastread,1024,90590
fastread,1024,93357
fastread,1024,117743
fastread,1024,94430
fastread,1024,91000
fastread,1024,132089
fastread,1024,220623
fastread,1024,91953
fastread,1024,92434
fastread,1024,117703
fastread,1024,92812
fastread,1024,92123
fastread,1024,94237
fastread,1024,132284
fastread,1024,94473
fastread,1024,94546
fastread,1024,92367
fastread,1024,94885
fastread,1024,94231
fastread,1024,94488
fastread,1024,93463
fastread,1024,92337
fastread,1024,93565
fastread,1024,93194
fastread,1024,93320
fastread,1024,93065
fastread,1024,93217
fastread,1024,94381
fastread,1024,92981
fastread,1024,93865
fastread,1024,94565
fastread,1024,94136
fastread,1024,91846
fastread,1024,94171
fastread,1024,93565
fastread,1024,135099
fastread,1024,191538
fastread,1024,94662
fastread,1024,199363
fastread,1024,94652
fastread,1024,93830
fastread,1024,93999
fastread,1024,95064
fastread,1024,94069
fastread,1024,92926
fastread,1024,93686
fastread,1024,95563
fastread,1024,94821
fastread,1024,93126
fastread,1024,93025
fastread,1024,94037
fastread,1024,96018
fastread,1024,201997
fastread,1024,93393
fastread,1024,94437
fastread,1024,98699
fastread,1024,93714
fastread,1024,93626
fastread,1024,93498
fastread,1024,136223
fastread,1024,192653
fastread,1024,93708
fastread,1024,94215
fastread,1024,93401
fastread,1024,93725
fastread,1024,95199
fastread,1024,92786
fastread,1024,94453
fastread,1024,92324
fastread,1024,96251
fastread,1024,93218
fastread,1024,196291
fastread,1024,92743
fastread,1024,93230
fastread,1024,92878
fastread,1024,93507
fastread,1024,92306
fastread,1024,94558
fastread,1024,92697
fastread,1024,93342
fastread,1024,94843
fastread,1024,93245
fastread,1024,94772
fastread,1024,121923
fastread,1024,156978
fastread,1024,240715
fastread,1024,115172
fastread,1024,93692
fastread,1024,92646
fastread,1024,94068
fastread,1024,93580
fastread,1024,93290
fastread,1024,93444
fastread,1024,92977
fastread,1024,91135
fastread,1024,106508
fastread,1024,93415
fastread,1024,93759
fastread,1024,92818
fastread,1024,94673
fastread,1024,94805
fastread,1024,94246
fastread,1024,92903
fastread,1024,94152
fastread,1024,92750
fastread,1024,95322
fastread,1024,92712
fastread,1024,92934
